order_id;user_id;status;gender;created_at;returned_at;shipped_at;delivered_at;num_of_item
275;226;Complete;F;2022-03-25 07:30:00+00:00;;2022-03-26 19:32:00+00:00;2022-03-31 01:52:00+00:00;2
274;226;Processing;F;2023-06-15 07:30:00+00:00;;;;1
277;227;Processing;M;2023-10-03 02:35:00+00:00;;;;1
278;227;Processing;M;2023-11-02 02:35:00+00:00;;;;1
280;228;Cancelled;F;2022-04-19 06:18:00+00:00;;;;2
279;228;Complete;F;2022-12-02 06:18:00+00:00;;2022-12-03 10:10:00+00:00;2022-12-06 16:29:00+00:00;1
281;229;Returned;M;2020-02-10 05:33:00+00:00;2020-02-13 23:02:00+00:00;2020-02-11 20:58:00+00:00;2020-02-12 12:19:00+00:00;3
282;231;Processing;M;2021-12-08 12:00:00+00:00;;;;2
283;232;Cancelled;M;2023-02-17 08:49:00+00:00;;;;2
284;233;Processing;F;2023-10-24 17:23:00+00:00;;;;1
285;234;Cancelled;M;2023-03-18 07:52:00+00:00;;;;2
286;235;Complete;M;2024-01-03 14:51:00+00:00;;2024-01-06 00:55:00+00:00;2024-01-10 06:19:00+00:00;1
288;235;Processing;M;2023-11-30 14:51:00+00:00;;;;1
287;235;Returned;M;2023-12-06 14:51:00+00:00;2023-12-13 07:34:00+00:00;2023-12-06 16:31:00+00:00;2023-12-11 06:02:00+00:00;1
290;236;Complete;M;2022-11-04 18:52:00+00:00;;2022-11-05 19:02:00+00:00;2022-11-07 21:58:00+00:00;1
289;236;Shipped;M;2023-09-14 18:52:00+00:00;;2023-09-14 22:31:00+00:00;;2
291;237;Shipped;M;2023-08-08 02:53:00+00:00;;2023-08-09 01:29:00+00:00;;1
292;238;Shipped;M;2021-10-04 09:49:00+00:00;;2021-10-06 19:29:00+00:00;;2
293;241;Complete;M;2024-01-15 18:35:31.698711+00:00;;2024-01-17 01:32:31.698711+00:00;2024-01-19 23:10:31.698711+00:00;2
294;242;Shipped;F;2022-12-03 11:14:00+00:00;;2022-12-04 13:14:00+00:00;;1
295;243;Shipped;M;2023-05-07 01:55:00+00:00;;2023-05-07 03:23:00+00:00;;4
296;244;Cancelled;M;2023-10-24 11:45:00+00:00;;;;2
297;244;Cancelled;M;2023-09-27 11:45:00+00:00;;;;1
298;245;Shipped;M;2023-08-15 13:46:00+00:00;;2023-08-17 09:43:00+00:00;;4
299;247;Shipped;F;2023-05-08 01:58:00+00:00;;2023-05-09 16:12:00+00:00;;1
300;250;Cancelled;F;2023-10-19 01:18:00+00:00;;;;2
301;251;Returned;M;2022-10-10 11:30:00+00:00;2022-10-16 00:56:00+00:00;2022-10-10 22:06:00+00:00;2022-10-14 19:40:00+00:00;1
302;252;Shipped;M;2023-03-15 03:41:00+00:00;;2023-03-17 05:00:00+00:00;;1
303;255;Returned;F;2021-07-22 09:27:00+00:00;2021-07-29 06:11:00+00:00;2021-07-23 13:41:00+00:00;2021-07-26 07:01:00+00:00;1
304;256;Cancelled;F;2022-10-15 11:47:00+00:00;;;;1
305;256;Cancelled;F;2022-01-05 11:47:00+00:00;;;;1
309;257;Complete;M;2022-05-27 10:15:00+00:00;;2022-05-28 07:12:00+00:00;2022-06-01 11:10:00+00:00;1
306;257;Processing;M;2023-02-14 10:15:00+00:00;;;;1
308;257;Processing;M;2022-04-18 10:15:00+00:00;;;;1
307;257;Shipped;M;2022-06-25 10:15:00+00:00;;2022-06-26 05:49:00+00:00;;1
310;258;Processing;F;2023-11-26 05:13:00+00:00;;;;1
311;259;Shipped;M;2023-07-07 08:46:00+00:00;;2023-07-10 01:41:00+00:00;;1
312;260;Complete;M;2022-12-05 14:59:00+00:00;;2022-12-05 16:12:00+00:00;2022-12-09 11:32:00+00:00;1
313;262;Shipped;M;2023-03-18 08:05:00+00:00;;2023-03-19 16:57:00+00:00;;2
314;263;Processing;F;2022-12-11 10:15:00+00:00;;;;1
315;264;Cancelled;M;2023-04-21 02:48:00+00:00;;;;1
316;265;Cancelled;M;2023-06-15 02:59:00+00:00;;;;1
317;266;Shipped;M;2023-12-20 05:06:00+00:00;;2023-12-22 06:10:00+00:00;;2
318;266;Shipped;M;2023-12-23 05:06:00+00:00;;2023-12-23 20:50:00+00:00;;1
319;267;Processing;F;2023-01-18 08:10:00+00:00;;;;2
320;268;Complete;F;2023-07-11 09:59:00+00:00;;2023-07-11 10:06:00+00:00;2023-07-16 03:45:00+00:00;1
322;269;Cancelled;M;2021-03-31 00:13:00+00:00;;;;2
321;269;Complete;M;2022-09-03 00:13:00+00:00;;2022-09-03 13:38:00+00:00;2022-09-06 21:22:00+00:00;1
323;270;Processing;F;2022-03-25 08:48:00+00:00;;;;1
324;271;Cancelled;F;2023-05-12 01:23:00+00:00;;;;1
325;272;Cancelled;F;2021-08-01 14:00:00+00:00;;;;3
327;273;Complete;F;2019-12-10 11:53:00+00:00;;2019-12-12 11:12:00+00:00;2019-12-16 05:30:00+00:00;1
326;273;Processing;F;2023-06-28 11:53:00+00:00;;;;1
328;274;Complete;M;2023-12-17 10:11:00+00:00;;2023-12-17 21:45:00+00:00;2023-12-19 02:15:00+00:00;2
329;275;Complete;F;2022-01-28 14:26:00+00:00;;2022-01-29 20:54:00+00:00;2022-02-02 13:38:00+00:00;1
330;277;Processing;M;2019-10-19 01:28:00+00:00;;;;1
331;278;Processing;F;2023-12-18 05:43:00+00:00;;;;1
332;279;Processing;F;2022-09-09 13:45:00+00:00;;;;2
333;280;Shipped;M;2023-03-02 04:28:00+00:00;;2023-03-03 05:33:00+00:00;;2
335;282;Returned;M;2021-05-20 12:27:00+00:00;2021-05-27 05:26:00+00:00;2021-05-21 21:44:00+00:00;2021-05-24 16:29:00+00:00;1
334;282;Shipped;M;2022-08-22 12:27:00+00:00;;2022-08-23 10:09:00+00:00;;1
336;283;Cancelled;F;2023-07-13 17:39:00+00:00;;;;2
337;283;Complete;F;2022-08-07 17:39:00+00:00;;2022-08-08 23:11:00+00:00;2022-08-09 13:05:00+00:00;3
338;284;Returned;F;2021-03-31 11:14:00+00:00;2021-04-06 16:30:00+00:00;2021-04-01 16:26:00+00:00;2021-04-06 12:20:00+00:00;1
339;285;Shipped;M;2023-04-30 15:26:00+00:00;;2023-05-02 00:40:00+00:00;;4
340;286;Cancelled;M;2023-09-29 09:43:00+00:00;;;;1
341;286;Shipped;M;2022-12-23 09:43:00+00:00;;2022-12-24 12:51:00+00:00;;1
342;287;Complete;F;2023-11-23 03:29:00+00:00;;2023-11-23 22:46:00+00:00;2023-11-25 11:06:00+00:00;1
343;287;Shipped;F;2021-11-08 03:29:00+00:00;;2021-11-08 07:58:00+00:00;;1
344;287;Shipped;F;2022-08-12 03:29:00+00:00;;2022-08-13 18:40:00+00:00;;1
345;288;Cancelled;F;2023-03-02 12:10:00+00:00;;;;2
346;288;Shipped;F;2021-10-31 12:10:00+00:00;;2021-11-03 05:55:00+00:00;;1
347;290;Processing;M;2022-06-14 09:08:00+00:00;;;;1
348;291;Returned;F;2023-09-27 12:18:00+00:00;2023-10-04 02:12:00+00:00;2023-09-29 20:28:00+00:00;2023-10-02 04:06:00+00:00;1
349;293;Shipped;F;2023-03-04 03:48:00+00:00;;2023-03-04 11:06:00+00:00;;2
350;294;Cancelled;F;2023-12-07 12:18:00+00:00;;;;1
351;296;Processing;F;2023-03-04 16:27:00+00:00;;;;1
352;297;Cancelled;F;2021-01-02 06:23:00+00:00;;;;1
353;299;Processing;F;2023-09-06 04:16:00+00:00;;;;1
355;299;Returned;F;2023-12-24 04:16:00+00:00;2023-12-30 01:53:00+00:00;2023-12-24 19:39:00+00:00;2023-12-28 10:42:00+00:00;1
354;299;Shipped;F;2023-12-11 04:16:00+00:00;;2023-12-11 21:37:00+00:00;;1
357;300;Cancelled;F;2023-04-26 06:46:00+00:00;;;;1
359;300;Processing;F;2023-07-02 06:46:00+00:00;;;;2
356;300;Shipped;F;2023-11-20 06:46:00+00:00;;2023-11-20 22:23:00+00:00;;2
358;300;Shipped;F;2023-05-27 06:46:00+00:00;;2023-05-29 05:47:00+00:00;;1
360;301;Shipped;F;2022-11-12 09:42:00+00:00;;2022-11-13 09:35:00+00:00;;2
361;303;Complete;F;2024-01-04 13:52:00+00:00;;2024-01-05 06:21:00+00:00;2024-01-06 15:35:00+00:00;2
362;304;Processing;M;2023-12-02 07:29:00+00:00;;;;1
363;305;Complete;F;2023-10-07 18:48:00+00:00;;2023-10-08 01:11:00+00:00;2023-10-12 07:32:00+00:00;1
364;305;Shipped;F;2023-11-25 18:48:00+00:00;;2023-11-25 18:49:00+00:00;;2
365;308;Cancelled;F;2023-10-20 15:00:00+00:00;;;;2
367;308;Complete;F;2022-05-26 15:00:00+00:00;;2022-05-29 09:40:00+00:00;2022-05-30 03:00:00+00:00;1
366;308;Processing;F;2021-06-29 15:00:00+00:00;;;;1
368;309;Shipped;F;2023-08-31 02:53:00+00:00;;2023-09-03 00:56:00+00:00;;2
369;310;Cancelled;M;2023-06-21 14:20:00+00:00;;;;1
370;311;Shipped;F;2023-06-03 15:37:00+00:00;;2023-06-06 06:24:00+00:00;;1
371;312;Cancelled;M;2023-08-06 04:47:00+00:00;;;;1
372;312;Cancelled;M;2023-05-18 04:47:00+00:00;;;;1
374;313;Complete;M;2022-10-09 00:40:00+00:00;;2022-10-11 20:00:00+00:00;2022-10-13 14:03:00+00:00;1
373;313;Shipped;M;2020-02-24 00:40:00+00:00;;2020-02-25 05:10:00+00:00;;4
376;314;Processing;F;2023-07-21 02:45:00+00:00;;;;1
377;314;Processing;F;2022-12-26 02:45:00+00:00;;;;1
375;314;Shipped;F;2021-12-30 02:45:00+00:00;;2022-01-01 16:59:00+00:00;;1
379;316;Complete;F;2023-03-31 03:03:00+00:00;;2023-04-01 19:15:00+00:00;2023-04-05 04:51:00+00:00;1
378;316;Returned;F;2023-09-02 03:03:00+00:00;2023-09-09 07:24:00+00:00;2023-09-04 15:28:00+00:00;2023-09-09 07:13:00+00:00;1
380;317;Cancelled;F;2022-12-15 02:47:00+00:00;;;;2
381;318;Processing;M;2020-05-27 06:04:00+00:00;;;;1
382;318;Shipped;M;2021-05-05 06:04:00+00:00;;2021-05-07 00:13:00+00:00;;1
383;320;Processing;F;2022-01-23 17:09:00+00:00;;;;1
384;321;Complete;F;2022-01-24 03:29:00+00:00;;2022-01-27 00:39:00+00:00;2022-01-30 02:20:00+00:00;1
385;322;Shipped;F;2020-08-28 04:43:00+00:00;;2020-08-30 09:40:00+00:00;;1
386;323;Processing;M;2024-01-05 09:56:00+00:00;;;;1
387;324;Cancelled;M;2024-01-13 04:42:34.806220+00:00;;;;4
390;325;Complete;M;2023-09-17 18:49:00+00:00;;2023-09-18 05:04:00+00:00;2023-09-21 12:45:00+00:00;1
388;325;Processing;M;2023-06-02 18:49:00+00:00;;;;2
389;325;Processing;M;2023-07-27 18:49:00+00:00;;;;1
391;326;Complete;M;2023-07-04 05:59:00+00:00;;2023-07-04 20:59:00+00:00;2023-07-06 17:12:00+00:00;1
392;327;Shipped;M;2023-10-29 17:29:00+00:00;;2023-11-01 07:30:00+00:00;;1
393;328;Complete;F;2023-12-25 04:48:00+00:00;;2023-12-25 07:15:00+00:00;2023-12-28 16:47:00+00:00;4
394;329;Complete;F;2023-03-05 11:51:00+00:00;;2023-03-05 22:26:00+00:00;2023-03-06 01:12:00+00:00;1
395;330;Shipped;F;2021-03-20 02:56:00+00:00;;2021-03-20 15:03:00+00:00;;2
396;332;Complete;M;2022-02-07 03:59:00+00:00;;2022-02-07 11:35:00+00:00;2022-02-12 05:45:00+00:00;1
397;334;Returned;M;2022-09-28 12:51:00+00:00;2022-10-03 12:46:00+00:00;2022-09-30 09:48:00+00:00;2022-10-02 14:26:00+00:00;3
398;334;Shipped;M;2022-09-18 12:51:00+00:00;;2022-09-19 02:04:00+00:00;;1
399;335;Shipped;M;2021-04-18 15:42:00+00:00;;2021-04-21 00:29:00+00:00;;1
401;338;Returned;F;2023-06-08 04:50:00+00:00;2023-06-12 12:33:00+00:00;2023-06-08 07:59:00+00:00;2023-06-11 08:13:00+00:00;1
400;338;Shipped;F;2022-08-24 04:50:00+00:00;;2022-08-24 10:34:00+00:00;;1
402;339;Complete;M;2021-10-27 05:19:00+00:00;;2021-10-27 10:45:00+00:00;2021-10-28 15:41:00+00:00;1
403;340;Returned;F;2023-09-22 07:18:00+00:00;2023-09-28 19:58:00+00:00;2023-09-24 19:23:00+00:00;2023-09-28 19:27:00+00:00;1
404;341;Processing;F;2022-10-21 04:35:00+00:00;;;;1
405;342;Shipped;F;2023-08-31 07:23:00+00:00;;2023-08-31 22:49:00+00:00;;1
406;343;Complete;M;2023-07-11 00:09:00+00:00;;2023-07-12 03:29:00+00:00;2023-07-12 11:03:00+00:00;4
409;344;Cancelled;M;2023-11-06 05:31:00+00:00;;;;1
407;344;Processing;M;2023-11-20 05:31:00+00:00;;;;1
408;344;Processing;M;2023-12-06 05:31:00+00:00;;;;2
410;345;Processing;F;2023-01-23 03:41:00+00:00;;;;1
411;345;Shipped;F;2021-11-13 03:41:00+00:00;;2021-11-15 04:41:00+00:00;;3
412;346;Shipped;M;2023-04-18 13:22:00+00:00;;2023-04-18 22:36:00+00:00;;1
413;347;Shipped;F;2024-01-15 14:04:35.575997+00:00;;2024-01-17 20:03:35.575997+00:00;;1
416;349;Cancelled;M;2022-08-27 10:56:00+00:00;;;;1
417;349;Complete;M;2021-07-12 10:56:00+00:00;;2021-07-13 09:44:00+00:00;2021-07-14 09:28:00+00:00;1
414;349;Shipped;M;2022-06-08 10:56:00+00:00;;2022-06-10 00:59:00+00:00;;1
415;349;Shipped;M;2023-02-04 10:56:00+00:00;;2023-02-05 14:42:00+00:00;;2
420;350;Complete;F;2024-01-17 15:14:35.681535+00:00;;2024-01-20 09:27:35.681535+00:00;2024-01-21 03:42:35.681535+00:00;1
418;350;Processing;F;2024-01-17 15:14:35.681535+00:00;;;;2
419;350;Shipped;F;2024-01-17 15:14:35.681535+00:00;;2024-01-20 00:15:35.681535+00:00;;1
421;350;Shipped;F;2024-01-17 15:14:35.681535+00:00;;2024-01-19 07:42:35.681535+00:00;;2
423;351;Complete;M;2019-09-23 18:58:00+00:00;;2019-09-25 13:53:00+00:00;2019-09-26 11:21:00+00:00;2
424;351;Processing;M;2022-01-13 18:58:00+00:00;;;;1
422;351;Shipped;M;2020-03-17 18:58:00+00:00;;2020-03-19 07:35:00+00:00;;4
425;352;Cancelled;F;2022-06-05 00:31:00+00:00;;;;2
426;352;Processing;F;2023-01-26 00:31:00+00:00;;;;2
427;353;Processing;F;2019-09-17 09:10:00+00:00;;;;1
428;354;Shipped;F;2024-01-14 15:12:35.859567+00:00;;2024-01-16 03:09:35.859567+00:00;;1
429;355;Cancelled;F;2023-12-26 13:04:00+00:00;;;;1
430;356;Shipped;M;2023-09-12 08:56:00+00:00;;2023-09-12 11:04:00+00:00;;2
431;357;Returned;F;2022-03-14 00:31:00+00:00;2022-03-21 02:44:00+00:00;2022-03-16 22:58:00+00:00;2022-03-18 03:04:00+00:00;1
433;358;Complete;M;2023-05-22 17:26:00+00:00;;2023-05-24 21:41:00+00:00;2023-05-27 03:59:00+00:00;1
432;358;Processing;M;2022-06-15 17:26:00+00:00;;;;1
434;359;Shipped;F;2020-06-07 00:23:00+00:00;;2020-06-09 17:11:00+00:00;;3
435;360;Processing;F;2023-03-19 13:55:00+00:00;;;;3
436;362;Complete;F;2023-05-23 05:38:00+00:00;;2023-05-24 11:55:00+00:00;2023-05-24 22:13:00+00:00;4
437;362;Complete;F;2021-10-22 05:38:00+00:00;;2021-10-23 02:56:00+00:00;2021-10-25 23:55:00+00:00;1
438;363;Processing;F;2023-02-22 03:39:00+00:00;;;;1
439;363;Processing;F;2023-04-08 03:39:00+00:00;;;;2
441;364;Processing;F;2020-06-03 15:53:00+00:00;;;;1
440;364;Shipped;F;2021-04-14 15:53:00+00:00;;2021-04-14 21:09:00+00:00;;1
442;365;Complete;F;2024-01-15 06:12:00+00:00;;2024-01-16 02:53:00+00:00;2024-01-20 04:11:00+00:00;2
443;366;Processing;M;2022-03-10 17:04:00+00:00;;;;3
444;367;Returned;F;2023-11-19 15:55:00+00:00;2023-11-22 06:59:00+00:00;2023-11-20 15:44:00+00:00;2023-11-21 04:06:00+00:00;2
446;368;Complete;M;2021-04-12 02:01:00+00:00;;2021-04-13 01:09:00+00:00;2021-04-14 19:17:00+00:00;1
445;368;Processing;M;2021-11-12 02:01:00+00:00;;;;1
447;369;Shipped;F;2024-01-09 04:39:00+00:00;;2024-01-11 04:24:00+00:00;;1
449;370;Cancelled;F;2023-05-27 14:54:00+00:00;;;;1
448;370;Shipped;F;2022-07-12 14:54:00+00:00;;2022-07-14 05:36:00+00:00;;2
450;370;Shipped;F;2023-08-20 14:54:00+00:00;;2023-08-21 10:15:00+00:00;;1
451;371;Cancelled;M;2023-11-21 10:11:00+00:00;;;;2
452;372;Shipped;M;2022-01-20 18:02:00+00:00;;2022-01-22 08:17:00+00:00;;1
454;374;Cancelled;F;2023-01-14 08:30:00+00:00;;;;2
453;374;Processing;F;2022-11-04 08:30:00+00:00;;;;2
455;375;Returned;F;2023-11-14 18:03:00+00:00;2023-11-23 22:28:00+00:00;2023-11-17 14:45:00+00:00;2023-11-21 22:41:00+00:00;1
456;376;Complete;F;2021-06-21 02:52:00+00:00;;2021-06-21 21:55:00+00:00;2021-06-23 06:49:00+00:00;1
457;379;Returned;F;2022-02-04 00:31:00+00:00;2022-02-09 22:38:00+00:00;2022-02-06 06:07:00+00:00;2022-02-07 09:00:00+00:00;1
460;380;Complete;F;2023-11-19 14:55:00+00:00;;2023-11-22 04:05:00+00:00;2023-11-23 20:57:00+00:00;2
458;380;Shipped;F;2023-12-14 14:55:00+00:00;;2023-12-16 22:06:00+00:00;;1
459;380;Shipped;F;2023-11-29 14:55:00+00:00;;2023-11-30 11:27:00+00:00;;1
461;381;Complete;M;2022-04-06 10:54:00+00:00;;2022-04-09 04:14:00+00:00;2022-04-11 16:25:00+00:00;1
462;382;Cancelled;F;2021-12-24 14:13:00+00:00;;;;4
463;382;Complete;F;2023-05-13 14:13:00+00:00;;2023-05-14 18:52:00+00:00;2023-05-19 10:49:00+00:00;1
464;382;Processing;F;2020-11-27 14:13:00+00:00;;;;1
465;382;Shipped;F;2020-03-31 14:13:00+00:00;;2020-04-01 10:17:00+00:00;;2
466;383;Shipped;F;2021-03-21 04:46:00+00:00;;2021-03-24 04:36:00+00:00;;1
467;384;Shipped;M;2022-09-20 06:07:00+00:00;;2022-09-21 21:39:00+00:00;;2
470;385;Complete;F;2023-01-12 09:16:00+00:00;;2023-01-13 18:07:00+00:00;2023-01-15 20:23:00+00:00;1
469;385;Processing;F;2022-08-13 09:16:00+00:00;;;;2
471;385;Processing;F;2022-04-02 09:16:00+00:00;;;;1
468;385;Shipped;F;2022-07-21 09:16:00+00:00;;2022-07-24 07:00:00+00:00;;1
472;386;Shipped;M;2023-12-09 11:18:00+00:00;;2023-12-12 06:59:00+00:00;;2
473;389;Shipped;F;2022-05-24 04:01:00+00:00;;2022-05-25 23:30:00+00:00;;1
474;390;Shipped;F;2023-09-21 10:26:00+00:00;;2023-09-23 14:26:00+00:00;;2
475;391;Shipped;F;2022-05-08 05:10:00+00:00;;2022-05-09 10:12:00+00:00;;1
476;393;Complete;F;2023-09-08 09:13:00+00:00;;2023-09-08 18:17:00+00:00;2023-09-11 04:43:00+00:00;4
477;393;Shipped;F;2023-02-05 09:13:00+00:00;;2023-02-07 13:52:00+00:00;;1
478;393;Shipped;F;2024-01-01 09:13:00+00:00;;2024-01-03 10:26:00+00:00;;2
479;393;Shipped;F;2023-11-24 09:13:00+00:00;;2023-11-25 19:29:00+00:00;;1
480;394;Complete;F;2023-12-22 07:43:00+00:00;;2023-12-23 02:47:00+00:00;2023-12-26 17:13:00+00:00;1
481;395;Processing;F;2023-12-04 02:17:00+00:00;;;;1
482;396;Complete;M;2021-04-19 07:17:00+00:00;;2021-04-20 21:28:00+00:00;2021-04-23 11:42:00+00:00;2
483;396;Complete;M;2022-03-10 07:17:00+00:00;;2022-03-11 08:38:00+00:00;2022-03-14 20:43:00+00:00;1
484;397;Complete;M;2022-12-24 18:48:00+00:00;;2022-12-26 04:51:00+00:00;2022-12-29 07:33:00+00:00;1
485;400;Processing;F;2023-10-06 01:09:00+00:00;;;;1
487;401;Complete;F;2024-01-01 09:54:00+00:00;;2024-01-04 00:07:00+00:00;2024-01-08 04:52:00+00:00;1
486;401;Processing;F;2022-02-14 09:54:00+00:00;;;;1
488;401;Returned;F;2023-10-20 09:54:00+00:00;2023-10-25 20:24:00+00:00;2023-10-20 17:58:00+00:00;2023-10-25 03:10:00+00:00;2
489;402;Shipped;F;2023-12-23 00:55:00+00:00;;2023-12-25 21:05:00+00:00;;1
490;404;Cancelled;M;2023-09-14 02:10:00+00:00;;;;1
491;404;Processing;M;2023-10-17 02:10:00+00:00;;;;1
492;404;Processing;M;2023-09-03 02:10:00+00:00;;;;1
493;405;Shipped;F;2024-01-14 02:30:00+00:00;;2024-01-15 20:43:00+00:00;;1
495;406;Complete;M;2023-02-15 02:50:00+00:00;;2023-02-17 03:53:00+00:00;2023-02-19 12:49:00+00:00;3
494;406;Processing;M;2023-07-05 02:50:00+00:00;;;;1
496;407;Returned;F;2021-09-08 09:19:00+00:00;2021-09-17 02:09:00+00:00;2021-09-11 07:59:00+00:00;2021-09-16 03:42:00+00:00;2
497;408;Cancelled;F;2023-03-05 12:35:00+00:00;;;;2
498;410;Processing;M;2023-09-19 10:48:00+00:00;;;;1
499;411;Cancelled;F;2022-12-15 01:35:00+00:00;;;;1
500;412;Complete;F;2023-02-15 14:10:00+00:00;;2023-02-17 20:43:00+00:00;2023-02-22 10:03:00+00:00;1
501;412;Processing;F;2023-07-02 14:10:00+00:00;;;;3
503;413;Cancelled;M;2023-11-20 04:38:00+00:00;;;;2
502;413;Complete;M;2023-03-19 04:38:00+00:00;;2023-03-19 18:12:00+00:00;2023-03-22 07:01:00+00:00;1
504;413;Shipped;M;2021-06-15 04:38:00+00:00;;2021-06-15 19:24:00+00:00;;1
505;413;Shipped;M;2021-01-03 04:38:00+00:00;;2021-01-05 22:11:00+00:00;;1
506;414;Complete;M;2023-11-20 00:35:00+00:00;;2023-11-20 19:46:00+00:00;2023-11-22 18:17:00+00:00;4
507;415;Processing;M;2020-06-22 00:25:00+00:00;;;;1
508;416;Complete;M;2021-01-20 10:45:00+00:00;;2021-01-21 06:01:00+00:00;2021-01-21 10:26:00+00:00;1
509;417;Complete;F;2023-09-22 05:37:00+00:00;;2023-09-24 06:02:00+00:00;2023-09-25 08:09:00+00:00;2
510;418;Cancelled;F;2023-05-21 05:45:00+00:00;;;;1
511;418;Cancelled;F;2023-10-07 05:45:00+00:00;;;;3
512;419;Processing;F;2023-02-24 02:19:00+00:00;;;;1
513;420;Shipped;F;2020-06-01 11:36:00+00:00;;2020-06-01 20:08:00+00:00;;1
514;421;Processing;M;2022-12-22 14:32:00+00:00;;;;4
515;421;Shipped;M;2023-03-06 14:32:00+00:00;;2023-03-09 14:16:00+00:00;;1
516;422;Cancelled;M;2019-03-04 11:18:00+00:00;;;;2
518;424;Cancelled;M;2024-01-11 12:24:00+00:00;;;;2
517;424;Processing;M;2023-10-07 12:24:00+00:00;;;;1
519;425;Shipped;M;2024-01-03 12:11:00+00:00;;2024-01-03 14:12:00+00:00;;2
520;426;Processing;F;2020-04-06 04:36:00+00:00;;;;2
521;427;Returned;F;2023-09-28 00:46:00+00:00;2023-10-04 15:57:00+00:00;2023-09-28 13:47:00+00:00;2023-10-03 02:28:00+00:00;2
522;428;Shipped;F;2023-08-31 07:34:00+00:00;;2023-09-02 05:47:00+00:00;;1
523;428;Shipped;F;2021-04-07 07:34:00+00:00;;2021-04-07 12:37:00+00:00;;1
524;429;Complete;F;2023-04-18 07:44:00+00:00;;2023-04-20 01:00:00+00:00;2023-04-23 21:00:00+00:00;1
525;430;Shipped;M;2023-06-13 10:48:00+00:00;;2023-06-14 01:15:00+00:00;;1
527;433;Processing;F;2021-12-17 07:32:00+00:00;;;;2
526;433;Shipped;F;2021-05-12 07:32:00+00:00;;2021-05-12 17:09:00+00:00;;1
529;436;Cancelled;M;2023-12-02 12:34:00+00:00;;;;1
528;436;Processing;M;2023-07-20 12:34:00+00:00;;;;1
530;437;Returned;F;2023-03-09 18:58:00+00:00;2023-03-15 13:33:00+00:00;2023-03-12 04:43:00+00:00;2023-03-13 07:44:00+00:00;1
531;438;Complete;M;2023-12-14 16:47:00+00:00;;2023-12-15 03:35:00+00:00;2023-12-16 02:14:00+00:00;1
532;438;Complete;M;2023-06-19 16:47:00+00:00;;2023-06-20 20:41:00+00:00;2023-06-23 21:02:00+00:00;2
533;439;Cancelled;F;2023-01-10 00:17:00+00:00;;;;1
535;440;Cancelled;M;2024-01-13 16:08:38.918521+00:00;;;;1
534;440;Shipped;M;2024-01-13 16:08:38.918521+00:00;;2024-01-16 13:32:38.918521+00:00;;2
536;441;Processing;M;2023-11-29 04:34:00+00:00;;;;1
537;442;Cancelled;F;2022-01-08 11:52:00+00:00;;;;1
538;442;Complete;F;2023-09-06 11:52:00+00:00;;2023-09-07 03:27:00+00:00;2023-09-07 04:47:00+00:00;2
539;443;Processing;F;2023-11-17 06:37:00+00:00;;;;1
540;443;Shipped;F;2021-10-14 06:37:00+00:00;;2021-10-16 18:31:00+00:00;;3
541;443;Shipped;F;2022-10-28 06:37:00+00:00;;2022-10-28 12:55:00+00:00;;2
543;444;Cancelled;F;2022-06-19 02:31:00+00:00;;;;2
542;444;Shipped;F;2022-10-08 02:31:00+00:00;;2022-10-08 22:03:00+00:00;;1
544;444;Shipped;F;2023-10-16 02:31:00+00:00;;2023-10-16 22:31:00+00:00;;1
545;445;Processing;F;2022-03-06 13:52:00+00:00;;;;1
547;446;Complete;F;2023-12-12 01:17:00+00:00;;2023-12-14 04:05:00+00:00;2023-12-18 19:36:00+00:00;1
546;446;Processing;F;2023-12-29 01:17:00+00:00;;;;1
548;447;Shipped;F;2019-06-13 10:24:00+00:00;;2019-06-15 11:43:00+00:00;;1
549;449;Cancelled;M;2023-06-28 07:47:00+00:00;;;;1
550;450;Shipped;F;2022-01-21 06:56:00+00:00;;2022-01-21 23:48:00+00:00;;1
551;450;Shipped;F;2021-02-25 06:56:00+00:00;;2021-02-27 00:55:00+00:00;;4
553;451;Processing;M;2020-11-24 16:03:00+00:00;;;;2
552;451;Shipped;M;2022-06-05 16:03:00+00:00;;2022-06-08 14:25:00+00:00;;3
554;452;Complete;F;2023-04-06 11:04:00+00:00;;2023-04-08 20:19:00+00:00;2023-04-11 05:56:00+00:00;2
555;452;Shipped;F;2023-07-26 11:04:00+00:00;;2023-07-27 04:16:00+00:00;;1
556;453;Cancelled;M;2024-01-04 12:37:00+00:00;;;;1
558;454;Complete;M;2022-02-04 01:52:00+00:00;;2022-02-06 18:50:00+00:00;2022-02-09 11:17:00+00:00;2
557;454;Shipped;M;2022-10-18 01:52:00+00:00;;2022-10-19 05:31:00+00:00;;1
559;455;Returned;M;2023-05-20 12:34:00+00:00;2023-05-24 20:32:00+00:00;2023-05-20 17:05:00+00:00;2023-05-22 16:10:00+00:00;2
560;455;Returned;M;2022-07-18 12:34:00+00:00;2022-07-23 00:49:00+00:00;2022-07-18 20:12:00+00:00;2022-07-21 16:49:00+00:00;2
561;456;Processing;M;2023-12-15 17:28:00+00:00;;;;1
562;457;Shipped;M;2023-10-08 13:51:00+00:00;;2023-10-08 15:42:00+00:00;;1
563;458;Returned;M;2023-05-09 18:31:00+00:00;2023-05-14 21:45:00+00:00;2023-05-10 00:25:00+00:00;2023-05-14 07:17:00+00:00;1
